,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,COMMIS,SALES_PRICE
3064,P00863,Anna Nagar,1591,157,1.0,1.0,4,Normal Sale,No,House,NoSeWa,Gravel,RM,4.4,4.1,4.6,4.405,73323,12220490
3065,P06728,Anna Nagar,1815,130,2.0,1.0,5,AdjLand,Yes,Others,NoSewr ,Gravel,RH,2.2,3.8,3.2,3.0,201814,14415250
3066,P07025,Adyar,1027,74,1.0,1.0,3,AbNormal,No,House,NoSewr ,Gravel,A,4.3,3.4,4.1,4.02,40898,6816270
3067,P01617,Karapakkam,1181,37,1.0,1.0,3,Normal Sale,Yes,Commercial,NoSeWa,No Access,RL,3.0,4.8,3.7,3.82,193577,10188250
3068,P07654,Velachery,1998,91,3.0,2.0,5,Family,Yes,House,AllPub,Gravel,A,2.5,3.7,3.3,3.28,121505,9346520
3069,P04804,Karapakkam,1161,19,1.0,1.0,3,Partial,Yes,Others,ELO,Gravel,RM,5.0,3.1,3.1,3.67,147818,9238625
3070,P04298,Karapakkam,643,192,1.0,1.0,2,Family,Yes,Others,ELO,Gravel,A,4.0,3.5,2.3,3.17,50013,4546625
3071,P09314,T Nagar,1885,117,2.0,1.0,5,AbNormal,No,House,NoSeWa,No Access,RM,4.1,4.4,2.7,3.545,63912,12782330
3072,P02995,Adyar,674,92,1.0,1.0,2,Normal Sale,No,Others,ELO,Paved,RL,3.8,4.5,4.5,4.29,14425,7212670
3073,P00034,Chrompet,884,163,1.0,1.0,3,Partial,Yes,Others,AllPub,Paved,RH,3.2,2.0,4.5,3.11,138337,8646080
3074,P03808,Karapakkam,1014,195,1.0,1.0,3,Partial,Yes,Commercial,ELO,Paved,RL,4.8,2.5,3.8,3.71,115707,9642250
3075,P09031,Adyar,719,43,1.0,1.0,2,Family,No,House,ELO,Paved,A,3.6,5.0,2.2,3.18,35270,4408790
3076,P04504,Karapakkam,792,179,1.0,1.0,2,Family,No,House,AllPub,Paved,A,2.6,3.0,4.3,3.4,65005,3250250
3077,P05616,KK Nagar,2085,134,3.0,2.0,5,Family,No,House,AllPub,Gravel,RM,4.4,2.1,4.1,3.59,279320,11638340
3078,P03715,Chrompet,1048,6,1.0,1.0,3,AdjLand,Yes,Commercial,NoSewr ,No Access,RL,4.2,3.5,2.2,3.32,157578,13131500
3079,P08206,Adyar,1069,159,1.0,1.0,3,Partial,No,Others,NoSeWa,Gravel,A,2.5,2.5,3.0,2.75,35091,7018200
3080,P03183,Adyar,868,125,1.0,1.0,3,Partial,No,Commercial,ELO,Paved,I,3.5,4.6,2.4,3.17,48135,9626920
3081,P02102,Karapakkam,862,78,1.0,1.0,2,Family,No,Commercial,NoSewr ,Paved,C,4.4,2.0,4.5,3.72,143651,6840500
3082,P04753,Velachery,1658,143,2.0,1.0,4,AdjLand,No,Commercial,AllPub,Paved,I,5.0,2.4,3.7,3.44,192565,13754660
3083,P01046,Anna Nagar,1814,195,2.0,1.0,5,Family,No,House,NoSeWa,Gravel,RM,2.8,3.8,2.6,2.97,256114,13479660
3084,P01618,Karapakkam,1512,97,2.0,2.0,4,AbNormal,Yes,House,NoSeWa,Paved,RM,2.1,4.6,2.7,3.09,86627,9625250
3085,P07007,KK Nagar,2330,144,4.0,2.0,6,Partial,No,Commercial,NoSewr ,Paved,RM,4.0,2.8,5.0,4.04,331706,18428120
3086,P04944,Karapakkam,507,145,1.0,1.0,2,Partial,Yes,Others,NoSeWa,Paved,A,3.2,3.6,4.5,3.84,43235,3602875
3087,P00058,Chrompet,863,80,1.0,1.0,3,Family,No,Commercial,NoSeWa,Paved,RL,4.3,3.9,3.3,3.84,146876,10491150
3088,P01713,Karapakkam,1622,78,2.0,2.0,4,AbNormal,Yes,House,ELO,No Access,I,2.7,4.6,3.4,3.55,69935,6993500
3089,P08209,Chrompet,796,79,1.0,1.0,2,AdjLand,No,Others,ELO,Paved,RH,4.7,3.2,2.6,3.47,36111,7222220
3090,P02268,Karapakkam,596,161,1.0,1.0,2,Family,No,House,NoSeWa,Paved,RL,2.7,3.1,3.5,3.14,99926,5259250
3091,P06136,Chrompet,945,145,1.0,1.0,3,Normal Sale,No,Commercial,NoSeWa,No Access,RL,2.6,4.8,3.7,3.81,33137,11045500
3092,P02169,Chrompet,840,180,1.0,1.0,3,Partial,No,Others,NoSeWa,No Access,RL,4.2,3.6,3.7,3.81,74710,6791800
3093,P00132,Anna Nagar,1799,39,1.0,1.0,4,Normal Sale,No,Others,NoSewr ,No Access,RM,2.9,3.0,5.0,3.765,158149,13179060
3094,P05946,T Nagar,1769,79,1.0,1.0,4,AdjLand,No,Commercial,NoSewr ,Paved,RM,3.9,3.0,4.0,3.72,144293,20613320
3095,P01933,KK Nagar,1354,169,2.0,1.0,4,AdjLand,No,Others,NoSewr ,Paved,RL,4.6,2.5,2.3,3.05,233753,9350120
3096,P09304,Anna Nagar,1979,151,2.0,1.0,5,AbNormal,Yes,House,NoSewr ,Paved,RL,4.8,3.9,4.9,4.615,211530,14102030
3097,P00278,Chrompet,1168,15,1.0,1.0,3,Family,Yes,Commercial,NoSewr ,Paved,RL,4.3,2.8,3.6,3.49,144032,14403150
3098,P06681,Velachery,1944,152,3.0,2.0,5,AdjLand,No,Others,NoSewr ,Paved,A,4.1,3.5,4.4,3.92,80916,8990700
3099,P01668,Karapakkam,1122,115,1.0,1.0,3,Normal Sale,Yes,House,NoSeWa,Gravel,RL,2.4,4.0,4.5,3.72,85385,8538500
3100,P09985,Velachery,1666,161,2.0,1.0,4,Normal Sale,Yes,Others,AllPub,Gravel,A,2.9,2.0,3.0,2.53,122143,8724510
3101,P00813,T Nagar,1977,52,2.0,1.0,5,Normal Sale,Yes,House,ELO,Paved,RL,3.4,5.0,4.9,4.475,223493,13968290
3102,P03136,KK Nagar,2237,28,4.0,2.0,6,AbNormal,No,Commercial,NoSewr ,Paved,RM,3.5,2.8,3.1,3.13,344381,18125300
3103,P09601,Velachery,1760,42,2.0,1.0,4,Partial,No,Others,ELO,Paved,I,2.1,2.7,2.6,2.52,120980,8065300
3104,P01362,Chrompet,1159,108,1.0,1.0,3,AbNormal,No,Others,NoSewr ,No Access,RH,3.4,2.2,2.1,2.53,80178,8017830
3105,P08894,Chrompet,874,97,1.0,1.0,3,Family,No,House,NoSewr ,Gravel,RH,2.3,2.1,4.7,2.94,121381,7586300
3106,P04357,Adyar,1082,4,1.0,1.0,3,AdjLand,No,House,AllPub,Gravel,C,3.6,4.3,2.1,2.99,110500,7892890
3107,P08896,Chrompet,1079,37,1.0,1.0,3,Partial,Yes,Others,NoSeWa,No Access,RM,4.1,3.3,4.0,3.75,29595,9864980
3108,P04992,Karapakkam,1112,140,1.0,1.0,3,Family,No,House,AllPub,Gravel,A,3.7,2.1,3.2,3.02,57261,4771750
3109,P04786,Karapakkam,1188,97,1.0,1.0,3,AdjLand,No,Commercial,ELO,Paved,RH,2.6,3.4,2.2,2.68,186905,9345250
3110,P00505,T Nagar,1878,108,2.0,1.0,5,Normal Sale,Yes,House,NoSewr ,No Access,RL,4.2,2.8,3.7,3.625,239539,13307710
3111,P06806,Velachery,1642,131,2.0,1.0,4,Partial,No,Commercial,ELO,Paved,RM,3.3,4.9,4.5,4.38,190670,14666960
3112,P03601,Chrompet,1032,16,1.0,1.0,3,Normal Sale,No,House,NoSeWa,No Access,RH,3.3,4.8,4.8,4.35,99349,7096350
3113,P06812,T Nagar,1657,130,1.0,1.0,4,AbNormal,No,House,ELO,Gravel,RH,3.8,4.5,3.5,3.84,138206,11517200
3114,P08141,Chrompet,1060,99,1.0,1.0,3,AdjLand,Yes,Commercial,ELO,No Access,RH,2.1,4.8,3.4,3.57,172080,12291450
3115,P08656,Chrompet,782,80,1.0,1.0,2,Partial,No,Others,NoSewr ,Paved,RM,2.9,2.4,2.9,2.7,23255,7751590
3116,P09386,Velachery,1958,182,3.0,2.0,5,Family,No,Others,ELO,Gravel,I,2.7,3.7,4.4,3.66,130057,10004420
3117,P03497,KK Nagar,1511,68,2.0,1.0,4,AbNormal,Yes,House,NoSewr ,Gravel,RH,4.3,5.0,3.3,4.11,86214,9579340
3118,P09102,Adyar,1177,48,1.0,1.0,3,AbNormal,Yes,Others,NoSeWa,Paved,RL,3.3,2.9,2.3,2.72,105255,10525540
3119,P04355,KK Nagar,2427,50,4.0,2.0,6,AdjLand,Yes,Others,AllPub,Paved,RM,2.1,3.0,3.0,2.73,215648,14376540
3120,P06003,Karapakkam,916,139,1.0,1.0,3,Normal Sale,No,House,NoSewr ,Paved,RL,2.4,3.0,3.8,3.14,90641,6042750
3121,P07732,KK Nagar,1910,166,3.0,2.0,5,Normal Sale,Yes,House,NoSewr ,Gravel,RM,3.7,2.9,4.2,3.66,283893,12343180
3122,P02820,Adyar,877,58,1.0,1.0,3,AdjLand,Yes,Commercial,NoSeWa,Paved,C,4.4,4.5,4.3,4.37,168436,11229080
3123,P03378,T Nagar,1781,160,1.0,1.0,4,AbNormal,Yes,House,NoSeWa,Gravel,RH,5.0,3.4,3.6,3.97,104147,13018400
3124,P09618,Velachery,1688,23,2.0,1.0,4,Partial,Yes,House,AllPub,Gravel,I,2.0,3.1,3.2,2.86,115780,9648350
3125,P06489,Karapakkam,500,113,1.0,1.0,2,AdjLand,No,House,ELO,Gravel,A,3.3,2.3,2.0,2.48,84978,3540750
3126,P09782,Velachery,1597,10,2.0,1.0,4,AbNormal,No,House,NoSewr ,Gravel,C,2.6,3.9,2.2,3.07,122676,7216250
3127,P05605,Karapakkam,1670,167,2.0,2.0,4,AdjLand,Yes,Others,NoSeWa,Gravel,RH,3.4,4.7,4.0,4.03,91613,10179250
3128,P07839,KK Nagar,2211,49,3.0,2.0,5,AbNormal,No,Others,AllPub,Gravel,RH,2.8,4.7,5.0,4.25,192858,12053600
3129,P04807,Karapakkam,527,112,1.0,1.0,2,Normal Sale,Yes,Others,AllPub,Paved,A,2.6,2.9,4.0,3.25,72894,4555875
3130,P04844,Adyar,921,94,1.0,1.0,3,Partial,No,Commercial,NoSewr ,No Access,A,3.1,3.9,3.9,3.66,25676,8558785
3131,P09619,Velachery,1631,196,2.0,1.0,4,Partial,Yes,Others,NoSeWa,Paved,I,4.2,5.0,4.1,4.53,129388,9241990
3132,P03348,Karapakkam,1624,2,2.0,2.0,4,AdjLand,Yes,House,ELO,Paved,RL,2.8,4.3,4.7,4.01,137558,9170500
3133,P00139,Anna Nagar,1767,181,1.0,1.0,4,AdjLand,No,Commercial,NoSewr ,No Access,RH,3.6,5.0,4.4,4.27,147219,18402320
3134,P06072,Karapakkam,517,75,1.0,1.0,2,Normal Sale,No,Commercial,ELO,No Access,A,3.6,5.0,2.5,3.58,40560,3120000
3135,P06472,Karapakkam,828,158,1.0,1.0,2,Normal Sale,No,House,AllPub,Paved,A,3.7,2.1,3.6,3.18,95646,4158500
3136,P07758,KK Nagar,1328,72,1.0,1.0,3,Partial,No,House,AllPub,Gravel,RM,3.9,3.2,3.8,3.65,221655,9235640
3137,P00279,Anna Nagar,1734,119,1.0,1.0,4,Family,Yes,Others,NoSewr ,Gravel,RM,2.9,2.4,4.2,3.295,122726,15340770
3138,P02276,Chrompet,804,25,1.0,1.0,3,AdjLand,Yes,Commercial,NoSeWa,No Access,RH,3.5,2.0,4.7,3.26,114915,10446850
3139,P08418,T Nagar,1919,185,2.0,1.0,5,Normal Sale,No,Commercial,ELO,Gravel,RM,4.0,3.6,4.6,4.17,176222,22027780
3140,P09141,Velachery,1694,68,2.0,1.0,4,Partial,No,Others,AllPub,Gravel,RL,3.2,3.6,3.3,3.41,157603,10506840
3141,P10007,Velachery,1767,181,2.0,1.0,4,AdjLand,No,House,NoSeWa,Paved,RM,3.0,2.9,3.8,3.2,189230,10512770
3142,P04216,Velachery,1612,10,2.0,1.0,4,AdjLand,Yes,House,AllPub,Gravel,A,4.5,3.5,2.4,3.42,85349,8534940
3143,P03573,KK Nagar,1407,28,2.0,1.0,4,AbNormal,No,Others,NoSewr ,Gravel,RH,2.5,3.3,4.5,3.54,92396,9239640
3144,P04164,Karapakkam,1229,1,1.0,1.0,3,Family,No,Commercial,AllPub,No Access,RH,3.5,2.7,3.9,3.42,188580,9429000
3145,P05224,Karapakkam,1674,102,2.0,2.0,4,Partial,Yes,Commercial,AllPub,No Access,RM,2.6,3.7,4.1,3.53,172266,13251250
3146,P04627,Velachery,1523,56,2.0,1.0,4,Family,Yes,Commercial,ELO,Paved,A,3.7,3.2,4.5,3.72,183042,12202770
3147,P07118,KK Nagar,2259,130,4.0,2.0,6,Partial,No,Others,NoSewr ,Paved,RL,4.4,4.5,3.8,4.19,225612,11874300
3148,P09134,Adyar,1146,197,1.0,1.0,3,AbNormal,Yes,House,ELO,No Access,RL,3.1,3.4,3.4,3.31,62914,8987700
3149,P09956,Velachery,1885,47,3.0,2.0,5,Normal Sale,No,Others,NoSeWa,Paved,A,3.8,3.6,2.6,3.35,113885,8134610
3150,P08030,Anna Nagar,1712,173,1.0,1.0,4,Normal Sale,Yes,Commercial,ELO,No Access,RL,4.8,2.3,3.5,3.655,189177,18917730
3151,P01099,Chrompet,717,130,1.0,1.0,2,AdjLand,No,House,ELO,Paved,RM,3.2,3.1,2.6,2.98,75398,7539800
3152,P05777,Karapakkam,1101,23,1.0,1.0,3,Normal Sale,Yes,Others,NoSeWa,Gravel,A,4.9,3.6,3.2,3.83,118163,6564625
3153,P07366,KK Nagar,2158,118,3.0,2.0,5,Family,No,House,NoSewr ,Paved,RH,3.5,4.5,2.2,3.28,117048,9753980
3154,P02532,Chrompet,823,114,1.0,1.0,3,AdjLand,No,House,NoSewr ,Paved,RM,3.5,2.7,3.0,3.03,140439,8261100
3155,P06929,Anna Nagar,1530,40,1.0,1.0,4,AbNormal,No,Commercial,ELO,Gravel,RH,2.3,4.7,4.9,3.94,295744,17396720
3156,P00528,Anna Nagar,1817,131,2.0,1.0,5,AbNormal,Yes,House,NoSeWa,Gravel,RH,4.4,2.5,2.2,3.045,66433,13286630
3157,P02050,Karapakkam,1311,99,1.0,1.0,3,AbNormal,No,Others,NoSewr ,Paved,C,2.4,2.1,2.5,2.35,100693,5923125
3158,P00143,Chrompet,819,12,1.0,1.0,3,AbNormal,No,Commercial,NoSeWa,Gravel,RM,2.0,2.3,4.5,2.87,174362,11624150
3159,P04514,Anna Nagar,1559,46,1.0,1.0,4,Family,Yes,House,AllPub,Gravel,RM,2.0,3.0,4.5,3.25,258978,13630400
3160,P04376,Karapakkam,532,0,1.0,1.0,2,AdjLand,Yes,Others,NoSeWa,Paved,A,2.2,3.8,4.4,3.56,60347,4310500
3161,P08907,Adyar,1182,178,1.0,1.0,3,Normal Sale,Yes,Commercial,AllPub,Gravel,RL,2.4,2.8,3.1,2.83,61525,15381325
3162,P09591,Velachery,1957,173,3.0,2.0,5,Partial,No,Commercial,ELO,Gravel,RH,5.0,4.3,4.8,4.63,192527,16043910
3163,P00027,Chrompet,1136,57,1.0,1.0,3,AdjLand,No,House,NoSeWa,No Access,RL,4.7,3.2,3.6,3.77,83193,8319250
3164,P01747,Karapakkam,1337,123,2.0,2.0,4,AbNormal,No,House,NoSewr ,No Access,RL,3.1,4.3,2.1,3.06,117368,6904000
3165,P07113,Anna Nagar,1899,102,2.0,1.0,5,Partial,Yes,Others,ELO,No Access,RH,3.3,4.2,4.9,4.165,155486,12957140
3166,P06475,Adyar,895,44,1.0,1.0,3,AdjLand,No,Commercial,ELO,Gravel,A,2.9,2.8,4.9,3.88,132094,10161065
3167,P04260,Velachery,1666,70,2.0,1.0,4,Normal Sale,No,Others,NoSewr ,No Access,A,4.1,3.6,4.6,4.03,102799,7342750
3168,P02674,Velachery,1924,123,3.0,2.0,5,Partial,Yes,Commercial,ELO,Gravel,RL,2.8,2.6,3.3,2.86,117266,16752260
3169,P08826,Adyar,968,27,1.0,1.0,3,AbNormal,Yes,Commercial,AllPub,Paved,RM,3.1,2.1,4.6,3.65,167637,13969720
3170,P04029,Karapakkam,813,118,1.0,1.0,2,Partial,No,Commercial,AllPub,No Access,RH,2.7,4.9,4.8,4.2,112736,6631500
3171,P02710,Adyar,1259,26,2.0,2.0,4,Normal Sale,Yes,Commercial,ELO,Gravel,RH,3.2,3.6,2.2,2.78,106043,15148940
3172,P03849,Anna Nagar,1555,43,1.0,1.0,4,Family,Yes,Commercial,NoSewr ,Paved,RL,4.5,3.0,3.5,3.725,355720,18722090
3173,P06127,Karapakkam,1033,181,1.0,1.0,3,Partial,No,House,NoSewr ,No Access,C,2.4,3.2,4.5,3.48,73368,4076000
3174,P05191,Karapakkam,1275,116,1.0,1.0,3,Partial,No,House,AllPub,Gravel,RM,4.9,2.1,4.1,3.74,168635,8431750
3175,P06185,KK Nagar,1916,11,3.0,2.0,5,AdjLand,No,Others,NoSeWa,Gravel,RH,4.5,4.2,2.2,3.49,143907,11069780
3176,P05910,Chrompet,714,76,1.0,1.0,2,Normal Sale,Yes,House,AllPub,No Access,RH,3.8,3.9,4.2,3.96,91516,7039700
3177,P04639,KK Nagar,1488,185,2.0,1.0,4,Partial,No,Commercial,NoSeWa,Paved,RH,2.8,3.3,2.2,2.71,287807,11991960
3178,P02817,Karapakkam,1591,43,2.0,2.0,4,AbNormal,Yes,House,NoSeWa,No Access,RM,2.1,3.2,4.2,3.27,165172,8693250
3179,P05506,Chrompet,1075,190,1.0,1.0,3,AdjLand,Yes,House,ELO,No Access,RM,3.7,2.0,2.9,2.78,136433,9745200
3180,P06749,KK Nagar,1603,181,2.0,1.0,4,AdjLand,Yes,House,NoSeWa,Paved,RH,4.3,2.9,5.0,4.16,243769,9750760
3181,P01513,KK Nagar,1852,148,3.0,2.0,5,AbNormal,Yes,House,NoSeWa,Gravel,RH,2.7,3.2,3.0,2.97,183103,10770760
3182,P02695,Karapakkam,1504,129,2.0,2.0,4,AdjLand,No,House,NoSewr ,Gravel,C,4.3,2.1,2.4,2.88,154232,6705750
3183,P05591,KK Nagar,1950,189,3.0,2.0,5,Normal Sale,No,Commercial,NoSewr ,Gravel,RH,4.4,2.7,3.9,3.69,293767,15461440
3184,P09235,Adyar,1279,44,2.0,2.0,4,AbNormal,No,Commercial,NoSewr ,Paved,I,2.5,3.2,4.2,3.49,137449,13744855
3185,P00272,Anna Nagar,1931,164,2.0,1.0,5,Normal Sale,No,Others,AllPub,No Access,RL,2.0,3.8,4.1,3.29,201994,13466270
3186,P07174,Adyar,1066,197,1.0,1.0,3,AdjLand,No,Commercial,AllPub,Paved,I,4.4,2.3,3.7,3.63,120637,12063670
3187,P05386,Karapakkam,651,139,1.0,1.0,2,AbNormal,Yes,House,NoSewr ,Paved,RL,3.6,4.0,4.5,4.08,72397,6581500
3188,P05880,Chrompet,809,88,1.0,1.0,3,Family,No,House,NoSeWa,Paved,RL,3.1,3.4,3.5,3.34,86326,7193800
3189,P02082,Karapakkam,1363,117,2.0,2.0,4,AbNormal,Yes,Others,AllPub,Gravel,C,5.0,3.0,3.2,3.68,152213,7610625
3190,P07196,Chrompet,897,178,1.0,1.0,3,Partial,No,Others,AllPub,No Access,RH,4.4,4.2,5.0,4.5,98320,7022890
3191,P05861,Karapakkam,630,97,1.0,1.0,2,Normal Sale,No,Commercial,ELO,No Access,C,3.8,4.8,3.4,3.94,64951,4996250
3192,P04483,Adyar,678,3,1.0,1.0,2,AbNormal,Yes,House,ELO,Paved,A,3.3,4.0,4.7,4.14,48949,5438735
3193,P07277,Chrompet,740,155,1.0,1.0,2,Family,No,Others,AllPub,Gravel,RL,2.2,2.0,3.5,2.51,88576,8052400
3194,P01526,KK Nagar,1507,88,2.0,1.0,4,AbNormal,Yes,Commercial,NoSewr ,Gravel,RM,2.1,2.5,4.2,3.06,305447,15272340
3195,P02744,Adyar,999,191,1.0,1.0,3,AdjLand,No,Commercial,NoSeWa,No Access,RL,3.8,3.1,4.7,4.11,83625,11946470
3196,P05959,Karapakkam,1632,156,2.0,2.0,4,Normal Sale,No,Commercial,NoSeWa,No Access,RL,3.1,4.5,3.8,3.8,258726,11760250
3197,P06601,Karapakkam,1162,132,1.0,1.0,3,Normal Sale,Yes,Others,AllPub,No Access,RM,4.7,3.1,3.7,3.82,66982,8372750
3198,P01777,KK Nagar,2042,126,3.0,2.0,5,AbNormal,Yes,Commercial,AllPub,Paved,RL,4.2,4.3,3.1,3.79,342114,17105720
3199,P03337,KK Nagar,1321,158,1.0,1.0,3,Family,No,House,NoSewr ,Gravel,RM,3.9,2.3,2.7,2.94,158472,9321900
3200,P08751,Adyar,661,88,1.0,1.0,2,Normal Sale,No,Commercial,NoSewr ,No Access,C,3.6,4.0,2.6,3.18,21965,7321755
3201,P03689,Karapakkam,1275,73,1.0,1.0,3,Partial,No,Commercial,AllPub,Paved,RL,4.8,2.1,4.4,3.83,162396,10149750
3202,P06540,T Nagar,1991,139,2.0,1.0,5,AbNormal,Yes,Commercial,AllPub,Gravel,RH,4.2,2.9,4.2,3.875,137117,22852890
3203,P04277,Chrompet,998,105,1.0,1.0,3,AdjLand,Yes,House,NoSewr ,No Access,RL,2.9,3.7,2.0,2.95,120821,8630100
3204,P09573,Velachery,1904,68,3.0,2.0,5,Family,Yes,Others,ELO,Paved,I,3.1,3.7,2.8,3.28,169858,9991620
3205,P01243,T Nagar,1655,184,1.0,1.0,4,AdjLand,No,Others,NoSeWa,Gravel,RM,3.7,2.6,4.5,3.785,69524,13904760
3206,P01558,Velachery,1644,139,2.0,1.0,4,AdjLand,No,Others,AllPub,Paved,RM,4.2,4.2,3.4,3.96,108811,10881060
3207,P06732,Anna Nagar,1804,32,2.0,1.0,5,AbNormal,Yes,House,NoSeWa,Gravel,RL,2.9,5.0,4.8,4.185,107608,13450990
3208,P00913,Chrompet,1216,4,2.0,1.0,4,Partial,Yes,Commercial,AllPub,Gravel,RM,2.4,4.5,2.6,3.3,267369,15727600
3209,P07875,Velachery,1716,20,2.0,1.0,4,AbNormal,Yes,House,AllPub,Gravel,C,2.9,4.2,2.1,3.25,86428,9603110
3210,P03166,Adyar,991,133,1.0,1.0,3,Partial,Yes,Commercial,AllPub,Paved,RM,2.5,4.1,5.0,4.07,13747,13746840
3211,P07339,Adyar,1078,109,1.0,1.0,3,Normal Sale,Yes,Commercial,AllPub,Gravel,C,4.8,2.6,4.8,4.36,170674,13128785
3212,P09778,Velachery,1836,17,3.0,2.0,5,Normal Sale,No,Others,ELO,Paved,RL,5.0,5.0,4.1,4.73,81804,10225500
3213,P04668,Karapakkam,1223,192,1.0,1.0,3,Partial,No,Others,NoSewr ,Gravel,RM,2.5,4.0,4.4,3.71,76587,8509625
3214,P08849,Velachery,1655,9,2.0,1.0,4,AbNormal,Yes,House,AllPub,Paved,RH,2.4,2.5,2.0,2.33,130089,10006870
3215,P07142,Chrompet,1192,23,1.0,1.0,3,Normal Sale,No,Others,ELO,No Access,RH,2.5,3.7,5.0,3.73,136124,8007290
3216,P01482,Chrompet,732,54,1.0,1.0,2,AdjLand,No,Others,ELO,Paved,RH,3.5,3.6,4.0,3.69,82479,6873290
3217,P03384,Karapakkam,970,165,1.0,1.0,3,Normal Sale,No,Others,ELO,No Access,RH,4.1,4.3,4.0,4.12,53690,5369000
3218,P08824,Chrompet,1060,36,1.0,1.0,3,Normal Sale,No,Commercial,AllPub,Gravel,RH,2.5,4.2,4.9,3.9,134728,12248000
3219,P09526,Chrompet,832,98,1.0,1.0,3,AbNormal,Yes,House,ELO,Paved,RL,3.6,4.9,3.9,4.21,25345,8448350
3220,P04066,T Nagar,1990,18,2.0,1.0,5,AbNormal,No,Others,ELO,Gravel,RH,4.4,2.0,3.7,3.485,220559,13784930
3221,P04274,KK Nagar,1919,96,3.0,2.0,5,AbNormal,No,Others,AllPub,Paved,RM,5.0,3.2,2.8,3.58,163526,11680440
3222,P06668,KK Nagar,1994,111,3.0,2.0,5,Normal Sale,Yes,House,AllPub,Paved,RH,4.7,5.0,3.6,4.35,154538,11038400
3223,P09388,Chrompet,1296,145,2.0,1.0,4,AbNormal,Yes,Others,ELO,Paved,RM,3.6,2.3,4.4,3.32,135849,11320770
3224,P04348,Chrompet,704,135,1.0,1.0,2,Family,No,Commercial,NoSeWa,Paved,RL,2.7,2.5,2.3,2.5,107928,8994000
3225,P03473,Karapakkam,1321,61,1.0,1.0,3,Family,Yes,House,ELO,Gravel,RM,4.9,2.2,4.8,4.05,106695,9699500
3226,P02960,Adyar,1070,152,1.0,1.0,3,Normal Sale,No,Commercial,NoSeWa,Gravel,RM,3.9,5.0,3.1,3.72,188045,14465005
3227,P02453,Karapakkam,888,32,1.0,1.0,2,Partial,No,Others,NoSeWa,Paved,C,2.1,3.8,3.8,3.29,60619,4663000
3228,P02398,Chrompet,925,164,1.0,1.0,3,AbNormal,Yes,Others,AllPub,Paved,RM,4.6,3.0,2.9,3.45,49994,9998750
3229,P07954,Chrompet,880,144,1.0,1.0,3,Family,Yes,House,NoSeWa,No Access,RM,4.2,4.9,4.0,4.42,34419,8604850
3230,P02482,Karapakkam,805,119,1.0,1.0,2,Partial,Yes,Commercial,AllPub,Paved,A,4.6,3.4,2.4,3.36,110250,6125000
3231,P00510,T Nagar,1777,183,1.0,1.0,4,Normal Sale,Yes,House,ELO,Paved,RM,3.3,2.7,4.6,3.735,173837,13372090
3232,P01468,Anna Nagar,1703,66,1.0,1.0,4,Partial,No,Commercial,NoSeWa,No Access,RM,3.5,3.0,2.1,2.815,280681,18712070
3233,P08530,T Nagar,1899,22,2.0,1.0,5,AbNormal,Yes,Commercial,AllPub,Paved,RM,4.0,2.3,4.7,3.89,156102,22300300
3234,P01613,Chrompet,1169,50,1.0,1.0,3,AdjLand,Yes,Commercial,NoSeWa,Gravel,RL,4.7,2.6,4.1,3.68,152516,15251600
3235,P06452,Chrompet,819,108,1.0,1.0,3,Family,No,Others,ELO,Gravel,RL,4.3,4.6,4.8,4.57,57838,8262630
3236,P03811,Anna Nagar,1814,86,2.0,1.0,5,AdjLand,No,House,AllPub,No Access,RL,2.9,4.0,2.1,2.855,192200,12012530
3237,P07779,Chrompet,711,16,1.0,1.0,2,AdjLand,No,Commercial,AllPub,Paved,RH,3.9,4.6,4.5,4.36,134716,9622550
3238,P00047,Anna Nagar,1669,26,1.0,1.0,4,Family,Yes,Commercial,AllPub,Gravel,RM,2.2,4.2,4.6,3.66,293139,20938520
3239,P01108,Chrompet,1028,158,1.0,1.0,3,Normal Sale,No,Others,NoSewr ,Paved,RM,4.6,2.0,4.1,3.41,28290,9429860
3240,P01346,Chrompet,860,34,1.0,1.0,3,AdjLand,Yes,House,ELO,Gravel,RM,3.3,2.3,3.3,2.9,29299,9766450
3241,P03087,Chrompet,1266,123,2.0,1.0,4,Normal Sale,Yes,House,AllPub,No Access,RH,3.2,4.3,2.5,3.43,150009,9375550
3242,P01282,Anna Nagar,1906,86,2.0,1.0,5,AdjLand,Yes,Commercial,ELO,Gravel,RM,3.7,2.2,3.0,3.045,295258,22712170
3243,P08236,KK Nagar,2178,119,3.0,2.0,5,Partial,No,Commercial,NoSewr ,Paved,RM,3.8,2.6,4.4,3.68,190696,17336020
3244,P08352,Chrompet,1300,73,2.0,1.0,4,AdjLand,No,Commercial,AllPub,No Access,RL,3.0,3.3,2.8,3.06,244230,14366450
3245,P09894,Velachery,1614,166,2.0,1.0,4,Partial,Yes,Commercial,AllPub,Gravel,RL,4.5,2.7,2.5,3.09,326321,15539100
3246,P03847,Adyar,1175,200,1.0,1.0,3,Normal Sale,No,Others,NoSewr ,No Access,A,4.9,3.1,2.4,3.29,70382,7038165
